Datum - Plzeňský kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
10.02.2023;76;40;3;8;0;1;224;72;296;2;1;0;1;2;5;8;6;4;5;5;6;3;5;5;3;9;6;0;1;0;0;0;0;1;0;1;1;0;3;1;4;6;8;4;5;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
11.02.2023;22;34;3;2;0;;50;31;81;1;0;0;0;2;2;1;0;1;1;0;2;1;1;2;5;1;2;0;1;0;0;0;0;0;0;0;1;0;3;1;5;4;6;4;6;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2023;4;50;5;16;2;1;47;1;48;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;1;0;3;1;5;4;6;9;9;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13.02.2023;113;55;6;9;1;;379;94;473;3;0;0;0;8;4;4;12;9;9;7;16;7;6;9;11;4;4;0;1;0;0;0;0;0;0;0;1;0;4;1;5;4;6;11;11;9;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.2023;97;54;6;4;0;1;326;76;402;1;0;0;1;1;5;4;5;8;14;10;11;7;5;6;9;9;1;0;0;0;0;0;0;0;0;0;1;0;4;1;4;4;7;12;12;7;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15.02.2023;83;58;5;8;0;;294;67;361;0;0;0;2;2;7;5;3;7;8;10;9;4;4;6;8;4;4;0;0;0;0;0;0;0;0;0;1;0;3;1;5;4;9;13;13;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.02.2023;80;56;5;5;0;;291;75;366;0;0;0;1;4;6;8;7;7;5;1;7;9;10;8;4;2;1;0;0;0;0;0;0;0;0;0;1;0;2;0;4;3;9;14;12;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2023;87;60;5;8;1;1;245;71;316;0;0;0;2;3;6;4;3;5;4;5;13;10;7;4;8;7;6;0;0;0;0;0;0;0;0;0;1;1;2;0;4;4;8;16;12;12;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
18.02.2023;15;69;9;15;4;1;57;37;94;0;0;0;0;1;0;0;1;0;2;0;1;2;3;1;3;1;0;0;1;0;0;0;0;0;0;0;1;1;4;0;3;5;12;16;12;14;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;0;1;2;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
19.02.2023;6;62;9;5;0;;55;6;61;0;0;0;0;1;1;1;0;0;0;1;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;1;3;0;2;6;11;11;10;15;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2023;158;71;8;10;0;;575;81;656;2;0;0;1;10;6;11;5;11;11;25;15;18;9;17;7;3;7;0;2;0;0;0;0;0;1;0;0;1;3;0;2;6;12;15;11;18;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2023;143;74;8;9;0;1;399;96;495;4;0;0;2;8;3;10;4;14;23;12;14;9;11;8;10;6;5;0;4;0;0;0;0;0;1;0;0;2;2;0;3;7;11;13;11;20;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
22.02.2023;116;81;7;16;0;;369;67;436;1;0;0;0;2;5;7;16;8;7;12;11;11;9;7;6;3;11;0;2;0;0;0;0;0;2;0;0;2;3;0;3;10;15;12;13;19;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;2;0;0;4;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2023;112;79;4;11;1;1;270;106;376;0;0;0;1;7;9;4;6;10;12;7;10;6;13;4;12;6;5;0;2;0;0;1;0;0;0;0;1;2;3;0;3;11;13;10;14;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24.02.2023;97;84;4;12;2;2;307;75;382;1;0;2;6;5;5;5;6;6;7;5;8;8;7;14;8;1;3;0;3;0;0;2;0;0;0;0;1;2;5;0;3;9;13;12;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
25.02.2023;18;82;2;9;0;;18;30;48;0;0;0;1;0;0;0;0;1;1;0;2;2;1;2;1;2;5;0;2;0;0;2;0;0;0;0;0;2;4;0;3;8;12;13;16;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2023;2;70;2;5;0;1;17;2;19;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;1;4;0;3;10;11;8;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27.02.2023;142;84;4;17;2;;462;69;531;3;0;0;0;6;5;7;13;7;17;14;15;13;12;12;8;7;3;0;2;0;0;2;0;0;0;0;0;1;7;3;3;10;14;10;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2023;108;82;3;7;0;;404;82;486;0;0;1;1;5;7;7;4;10;12;9;10;6;6;13;7;7;3;0;2;0;0;1;0;0;0;0;0;1;8;3;4;10;14;9;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2023;78;78;3;4;0;;283;62;345;0;0;0;0;6;1;4;6;7;11;9;5;4;4;4;10;2;5;0;1;0;0;1;0;0;0;0;0;1;6;2;4;10;13;9;16;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2023;67;84;5;14;3;;254;64;318;1;0;0;0;2;3;7;4;2;12;11;3;5;2;6;4;2;3;0;1;0;0;1;0;0;0;1;0;1;6;2;4;10;13;14;15;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2023;83;88;6;11;1;;242;70;312;0;0;1;1;3;4;3;7;6;7;6;5;7;2;12;7;6;6;0;2;0;0;1;0;0;0;1;0;0;6;1;4;10;13;16;15;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2023;15;67;5;2;0;;34;35;69;2;0;0;0;0;1;1;1;0;1;0;0;0;2;1;0;0;6;0;1;0;0;1;0;0;0;0;0;0;3;1;4;8;10;14;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.03.2023;6;77;5;11;1;1;21;9;30;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;3;2;5;11;10;14;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
06.03.2023;126;77;5;8;0;;433;69;502;0;0;0;0;2;5;2;12;11;18;15;17;13;9;8;6;4;4;0;0;0;0;1;0;0;0;0;0;1;3;2;5;11;9;13;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2023;88;78;9;16;5;;295;81;376;1;0;0;0;1;2;5;6;9;7;9;9;7;4;6;7;9;6;0;0;0;0;1;0;0;0;0;0;1;0;1;5;11;14;12;13;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2023;82;82;7;16;0;2;324;43;367;0;0;0;0;0;2;5;7;9;7;3;10;7;8;5;9;2;6;2;1;0;0;1;0;0;2;0;0;1;0;1;6;8;13;14;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
09.03.2023;60;74;6;7;2;1;271;61;332;1;0;0;2;1;4;4;5;5;11;3;3;3;3;6;5;3;1;0;2;0;0;0;0;0;2;0;0;1;0;1;6;6;11;12;13;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10.03.2023;50;68;6;2;0;;263;58;321;2;0;0;0;1;4;2;4;3;8;4;4;4;2;4;3;3;2;0;1;0;0;0;0;0;1;0;0;1;0;1;5;6;9;11;12;21;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.03.2023;14;68;5;9;0;1;78;35;113;1;0;0;0;1;0;1;2;1;0;0;1;0;3;1;1;1;1;0;2;0;0;0;0;0;1;1;0;2;0;1;4;6;8;13;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12.03.2023;7;62;5;4;1;;53;16;69;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;2;0;3;0;0;0;0;0;1;1;0;2;0;2;4;7;6;11;10;15;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2023;101;65;5;7;0;1;421;63;484;2;0;0;0;4;11;6;9;6;5;6;10;11;9;8;5;6;3;0;3;0;0;0;0;0;1;1;0;2;0;2;3;8;7;12;12;14;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
14.03.2023;65;54;4;3;0;1;285;72;357;0;0;0;0;6;2;6;4;3;6;6;4;10;2;5;5;4;2;0;1;0;0;0;0;0;0;0;0;2;0;1;3;8;6;10;11;12;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
15.03.2023;61;50;5;7;2;;298;58;356;0;1;0;1;2;8;3;1;1;3;9;5;3;5;4;7;3;5;0;1;0;0;0;0;0;0;0;1;1;0;2;4;7;6;7;11;10;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.03.2023;50;43;4;3;0;;224;34;258;0;0;0;1;1;4;1;4;2;6;5;2;2;4;4;5;5;4;0;0;0;0;0;0;0;0;0;0;1;1;2;3;8;4;6;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.03.2023;51;41;4;4;0;;204;47;251;0;0;0;0;1;2;4;4;3;2;8;7;5;3;4;1;3;4;0;0;0;0;0;0;0;0;0;0;0;1;3;3;8;4;4;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.03.2023;7;41;2;5;0;1;34;14;48;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3;2;9;4;6;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
19.03.2023;1;45;2;8;0;1;24;3;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;4;2;8;7;6;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20.03.2023;89;51;3;7;1;;382;71;453;0;0;1;2;6;2;5;6;4;8;7;11;8;6;6;6;7;4;0;2;0;1;0;0;0;0;0;0;0;1;4;1;8;9;7;12;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2023;54;52;3;9;0;;289;57;346;3;0;0;0;1;1;5;4;5;2;7;3;6;6;4;0;6;1;0;2;0;1;0;0;0;0;1;0;1;1;2;1;10;9;5;11;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2023;54;46;3;10;1;;246;35;281;1;1;0;1;2;2;2;6;2;8;5;3;3;4;2;5;2;5;0;4;0;1;0;0;0;0;2;0;1;0;2;1;9;6;6;9;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2023;54;44;3;5;0;;230;50;280;2;0;0;0;1;3;2;5;2;4;5;2;3;5;8;7;2;3;0;2;0;1;0;0;0;0;2;0;0;1;2;1;9;7;5;9;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2023;29;43;2;6;0;;183;47;230;0;0;0;0;1;1;2;0;1;2;2;2;3;2;2;8;0;3;0;1;0;0;0;0;0;0;2;0;0;1;2;0;8;9;6;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
