Datum - Královéhradecký kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
13.11.2022;13;25;2;5;0;;47;38;85;2;0;0;0;0;0;1;0;0;0;0;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;5;6;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2022;65;30;2;7;0;1;323;126;449;1;0;1;2;3;2;3;4;9;6;8;6;3;8;2;4;1;2;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;5;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15.11.2022;68;28;2;4;1;;235;134;369;0;1;0;1;4;2;1;5;9;13;4;2;2;4;7;7;3;3;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;3;10;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2022;53;27;3;6;1;1;178;109;287;0;1;0;1;1;2;4;5;4;2;5;7;3;9;3;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;12;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
17.11.2022;11;29;3;5;0;;46;62;108;0;0;0;0;1;0;1;0;2;1;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;12;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2022;35;34;2;7;1;;183;63;246;0;0;1;0;1;1;1;2;0;4;5;3;3;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;13;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2022;22;29;1;3;0;1;33;62;95;0;1;0;0;0;0;0;2;1;3;2;1;2;2;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;11;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
20.11.2022;9;33;1;6;0;;40;42;82;0;1;0;0;0;0;0;1;0;0;0;1;1;0;3;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;2;4;2;10;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.11.2022;61;41;2;9;1;2;301;123;424;0;0;0;0;2;3;5;2;6;4;5;5;5;5;3;6;4;6;0;1;0;0;0;0;0;0;1;1;0;0;0;4;5;2;11;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
22.11.2022;52;38;1;5;0;;224;142;366;1;0;0;2;4;2;3;2;5;5;3;4;4;4;4;4;3;2;0;2;0;0;0;0;0;0;1;1;0;0;0;3;4;2;8;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2022;37;43;1;7;0;;189;94;283;1;0;0;1;0;1;0;1;2;3;1;5;3;2;5;4;7;1;0;2;0;0;0;0;0;0;1;1;0;0;2;2;4;2;9;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2022;45;41;2;6;1;1;180;113;293;0;0;0;0;4;4;3;1;2;3;4;3;3;3;4;6;3;2;0;1;0;0;0;0;0;0;1;1;0;0;1;1;5;3;11;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25.11.2022;37;32;2;6;0;;146;84;230;0;0;0;0;3;3;1;4;5;2;2;2;2;2;8;2;0;1;0;0;0;0;0;0;0;0;1;0;2;0;1;0;6;3;7;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2022;21;28;2;4;0;1;42;62;104;0;0;0;0;0;2;0;1;5;3;3;1;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;4;7;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27.11.2022;9;29;1;4;0;;33;42;75;0;0;0;0;0;0;0;0;0;1;3;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3;6;6;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2022;54;37;1;12;0;;337;111;448;2;0;1;0;0;1;3;1;7;9;3;9;3;7;1;3;2;2;0;0;0;0;0;0;0;0;0;1;2;0;1;1;3;7;9;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.11.2022;79;37;2;8;1;1;241;144;385;0;1;1;1;3;4;4;3;3;5;8;4;9;7;10;7;6;3;0;0;0;0;0;0;0;0;0;2;2;0;1;2;3;5;9;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
30.11.2022;48;37;2;6;0;;213;116;329;0;0;2;1;2;3;1;3;6;2;5;4;1;6;3;3;3;3;0;0;0;0;0;0;0;0;0;2;2;0;0;1;6;5;6;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.12.2022;54;40;2;6;0;;196;109;305;0;0;0;0;0;1;5;2;3;6;6;5;4;5;5;2;6;3;1;0;0;0;0;0;0;0;0;2;2;0;0;2;4;8;5;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.12.2022;49;39;2;4;0;;214;106;320;0;0;1;1;3;2;3;2;3;5;2;2;5;4;6;7;1;2;0;0;0;0;0;0;0;0;0;2;2;0;0;2;2;6;7;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2022;11;37;2;7;1;;52;44;96;0;0;0;0;0;0;0;0;1;2;1;0;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;6;6;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.12.2022;8;39;4;5;2;;51;30;81;0;0;0;0;0;0;0;0;1;0;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;7;5;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.12.2022;110;50;6;15;2;1;401;138;539;4;0;0;1;2;6;5;4;7;10;10;13;8;9;7;9;8;7;0;0;0;0;0;1;0;0;0;0;1;1;0;3;5;8;7;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;1;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06.12.2022;84;43;5;6;2;;260;146;406;1;1;3;1;3;5;8;5;6;7;9;4;6;9;6;6;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;6;7;6;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.12.2022;65;49;7;14;2;1;282;132;414;0;0;1;0;5;0;1;6;3;7;3;5;2;8;3;7;11;3;0;0;0;0;0;0;0;0;0;0;2;2;0;1;5;6;7;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
08.12.2022;40;38;6;1;0;;211;110;321;0;1;0;1;2;2;0;1;3;6;2;6;4;3;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;4;6;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.12.2022;34;43;6;8;1;1;186;79;265;1;0;1;1;1;0;0;1;2;4;1;4;3;4;4;6;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;5;5;8;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10.12.2022;17;43;6;5;0;;52;61;113;0;0;0;0;0;1;1;3;1;2;2;1;3;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;6;4;8;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2022;8;47;5;7;0;;54;23;77;0;0;0;0;0;0;0;0;1;0;1;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;6;6;9;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2022;67;46;5;6;0;;437;107;544;1;0;0;1;1;7;4;4;6;8;9;9;4;1;1;3;6;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3;7;6;9;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.12.2022;65;46;3;11;2;;302;147;449;0;1;0;1;2;6;6;2;6;5;8;4;4;5;5;6;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;7;9;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.12.2022;62;50;5;6;2;;275;104;379;0;1;0;1;3;4;5;4;5;5;4;1;5;4;2;2;3;13;0;0;0;0;0;0;0;0;0;0;0;1;2;3;7;7;9;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.12.2022;56;57;8;17;3;;253;102;355;0;0;0;0;1;3;4;5;0;3;6;3;3;7;2;7;3;9;0;0;0;1;0;0;0;0;0;0;0;1;1;4;7;8;14;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;1;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.12.2022;51;61;10;16;3;;247;137;384;0;0;0;1;0;4;2;1;5;2;1;2;4;2;3;8;6;10;0;0;0;0;0;0;0;0;0;0;0;1;1;6;6;8;15;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.12.2022;7;53;9;5;0;;42;80;122;0;1;0;0;0;0;0;0;0;0;1;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;7;11;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.12.2022;5;55;10;6;1;2;48;43;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;7;11;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
19.12.2022;52;62;8;13;0;;392;89;481;0;0;0;2;1;2;0;5;2;3;7;3;3;3;6;9;2;4;0;0;0;0;0;0;0;0;0;1;2;1;1;4;4;8;12;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2022;48;55;6;8;1;1;300;102;402;0;0;0;0;1;2;0;2;6;4;2;4;1;3;4;7;2;10;0;0;0;0;0;0;0;0;0;1;1;1;0;3;5;7;12;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
21.12.2022;36;52;7;10;3;2;228;96;324;0;1;0;0;2;2;1;2;6;1;4;3;0;1;7;3;2;1;0;0;0;0;0;0;0;0;1;0;1;0;0;3;5;8;14;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
22.12.2022;32;60;9;12;2;;235;89;324;0;0;0;1;0;1;3;1;2;1;1;2;4;4;4;4;1;3;0;0;0;0;0;0;0;0;1;1;1;0;0;6;5;8;16;7;15;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;3;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2022;26;55;8;8;0;;203;87;290;0;0;0;0;2;0;1;1;0;0;1;1;1;3;6;2;4;4;0;0;0;0;0;0;0;0;1;0;1;0;0;5;5;5;15;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.12.2022;8;49;8;3;1;;29;48;77;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;2;0;0;0;0;0;0;0;0;1;0;1;0;0;6;3;5;11;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.12.2022;11;54;9;8;1;2;70;33;103;0;0;0;0;0;0;0;0;1;0;1;0;2;2;2;0;1;2;0;0;0;0;0;0;0;0;1;1;0;1;0;6;6;6;10;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
